ADW,MLI,22.000000
ADW,NUQ,30.000000
ADW,PSP,31.000000
ADW,SJC,27.000000
ADW,SZL,25.000000
AET,BTT,30.000000
AET,CXF,4.000000
AET,FAI,2696.000000
AET,HSL,22.000000
AET,HUS,68.000000
AET,MCG,2.000000
AET,RBY,18.000000
AET,TAL,1.000000
AET,VEE,2.000000
AEX,ATL,88579.000000
AEX,AUS,45.000000
AEX,AZA,2131.000000
AEX,BFI,17.000000
AEX,BTR,45.000000
AEX,BUF,318.000000
AEX,CRP,124.000000
AEX,CSG,1355.000000
AEX,DAL,267.000000
AEX,DFW,61061.000000
AEX,ELP,411.000000
AEX,EWR,3159.000000
AEX,GRK,79.000000
AEX,HLM,136.000000
AEX,HRL,10145.000000
AEX,IAH,49464.000000
AEX,LFT,159.000000
AEX,LRD,2603.000000
AEX,MDT,4796.000000
AEX,MGM,76.000000
AEX,MIA,2015.000000
AEX,MSP,195.000000
AEX,OMA,33.000000
AEX,ORD,41.000000
AEX,SAT,970.000000
AEX,TLH,24.000000
AEX,TOL,860.000000
AEX,TUS,2.000000
AEX,YIP,31.000000
AFK,BEH,3.000000
AFK,HPN,6.000000
AFW,CKB,96.000000
AFW,DFW,42.000000
AFW,IND,342.000000
AFW,JQF,1076.000000
AGC,HPN,12.000000
AGN,HNH,1.000000
AGN,JNU,2418.000000
AGN,KAE,15.000000
AGN,PBK,17.000000
AGN,PEC,2.000000
AGN,TKE,33.000000
AGS,ALB,3.000000
AGS,ATL,230982.000000
AGS,BDR,6.000000
AGS,BTR,50.000000
AGS,BWI,2.000000
AGS,CAE,28.000000
AGS,CAK,1.000000
AGS,CLT,129263.000000
AGS,DAL,62.000000
AGS,DAY,8.000000
AGS,DCA,14937.000000
AGS,DFW,10.000000
AGS,DSM,2.000000
AGS,DTW,5.000000
AGS,EGE,1.000000
AGS,EYW,1.000000
AGS,GPT,902.000000
AGS,GRR,15.000000
AGS,GSP,77.000000
AGS,HPN,12.000000
AGS,HTS,1.000000
AGS,LAS,1.000000
AGS,LGA,1690.000000
AGS,LIT,2.000000
AGS,MCO,20.000000
AGS,MEM,332.000000
AGS,MHT,9.000000
AGS,OAJ,16.000000
AGS,ORD,2.000000
AGS,PHL,861.000000
AGS,PNS,6.000000
AGS,RDU,5.000000
AGS,RIC,29.000000
AGS,SAT,4.000000
AGS,SAV,2.000000
AGS,STT,8.000000
AGS,TEB,2.000000
AGS,TPA,60.000000
AGS,UTM,1484.000000
AHN,BNA,2952.000000
AHN,CLL,81.000000
AHN,MKL,1.000000
AHN,TYS,35.000000
AIA,BFF,19.000000
AIA,CDR,9.000000
AIA,DEN,2246.000000
AIN,AKP,39.000000
AIN,ANC,103.000000
AIN,ATK,284.000000
AIN,BRW,5512.000000
AIN,BTI,71.000000
AIN,BTT,20.000000
AIN,FAI,99.000000
AIN,GAL,16.000000
AIN,NUI,50.000000
AIN,OTZ,64.000000
AIN,PHO,38.000000
AIN,PIZ,64.000000
AIN,SCC,14.000000
AIN,UMT,2.000000
AIN,WTK,37.000000
AK1,BRW,3.000000
AK5,ANC,114.000000
AK5,FAI,511.000000
AK5,SCC,126.000000
AK6,BET,2.000000
AK6,CKD,3.000000
AK6,SLQ,2.000000
AKB,ANC,39.000000
AKB,DUT,104.000000
AKI,ANI,2.000000
AKI,BET,2538.000000
AKI,BRW,2.000000
AKI,KKI,104.000000
AKI,KLG,21.000000
AKI,KNW,13.000000
AKI,KPN,5.000000
AKI,KUK,1.000000
AKI,KWT,55.000000
AKI,MLL,14.000000
AKI,NUP,1.000000
AKI,PKA,1.000000
AKI,TLT,55.000000
AKK,AKN,29.000000
AKK,BET,1.000000
AKK,KLN,23.000000
AKK,KOZ,12.000000
AKK,NNK,7.000000
AKK,OLH,72.000000
AKK,ORI,1.000000
AKK,SKJ,3.000000
AKN,ANC,44003.000000
AKN,BET,75.000000
AKN,CDB,14.000000
AKN,CDV,30.000000
AKN,CLP,1.000000
AKN,DLG,1545.000000
AKN,DUT,123.000000
AKN,EGX,1166.000000
AKN,ENA,8.000000
AKN,IGG,54.000000
AKN,ILI,297.000000
AKN,KCG,518.000000
AKN,KCL,207.000000
AKN,KCQ,149.000000
AKN,KLL,143.000000
AKN,KLN,6.000000
AKN,KMO,4.000000
AKN,KNK,65.000000
AKN,KNW,10.000000
AKN,KPV,229.000000
AKN,KTN,26.000000
AKN,LKK,29.000000
AKN,NNL,7.000000
AKN,PIP,279.000000
AKN,PML,100.000000
AKN,PTA,11.000000
AKN,PTH,341.000000
AKN,RBH,8732.000000
AKN,SDP,64.000000
AKN,SEA,887.000000
AKN,SNP,19.000000
AKN,TOG,9.000000
AKN,UGB,95.000000
AKN,UGS,13.000000
AKN,WKK,1.000000
AKN,WQZ,51.000000
AKN,WSN,34.000000
AKP,ANC,2.000000
AKP,ATK,9.000000
AKP,BRW,398.000000
AKP,BTI,115.000000
AKP,BTT,90.000000
AKP,CXF,317.000000
AKP,FAI,4671.000000
AKP,NUI,72.000000
AKP,OTZ,2.000000
AKP,PIZ,38.000000
AKP,RMP,2.000000
AKP,WCR,6.000000
ALB,ATL,145402.000000
ALB,AUS,277.000000
ALB,BDL,60.000000
ALB,BGR,47.000000
ALB,BHM,364.000000
ALB,BNA,849.000000
ALB,BOI,28.000000
ALB,BOS,10130.000000
ALB,BTV,10.000000
ALB,BUF,43.000000
ALB,BUR,819.000000
ALB,BWI,289535.000000
ALB,CAE,95.000000
ALB,CHS,986.000000
ALB,CLE,59394.000000
ALB,CLL,65.000000
ALB,CLT,154525.000000
ALB,CMH,447.000000
ALB,CVG,46.000000
ALB,DAL,237.000000
ALB,DCA,95803.000000
ALB,DEN,7401.000000
ALB,DFW,111.000000
ALB,DLH,282.000000
ALB,DSM,24.000000
ALB,DTW,108643.000000
ALB,ELP,29.000000
ALB,EWR,80063.000000
ALB,EYW,365.000000
ALB,FLL,56166.000000
ALB,FNT,1.000000
ALB,GEG,41.000000
ALB,GRR,6.000000
ALB,GSO,7.000000
ALB,GSP,154.000000
ALB,HOU,769.000000
ALB,HPN,6.000000
ALB,HSV,80.000000
ALB,HYA,10.000000
ALB,IAD,70218.000000
ALB,IAH,239.000000
ALB,ILM,21.000000
ALB,IND,774.000000
ALB,JAN,92.000000
ALB,JAX,1562.000000
ALB,JFK,57.000000
ALB,LAS,60266.000000
ALB,LAX,595.000000
ALB,LBB,5.000000
ALB,LGA,12.000000
ALB,LIT,80.000000
ALB,MCI,282.000000
ALB,MCO,116658.000000
ALB,MDW,128360.000000
ALB,MEM,2.000000
ALB,MHT,5.000000
ALB,MIA,21.000000
ALB,MKE,99.000000
ALB,MSN,49.000000
ALB,MSP,40522.000000
ALB,MSS,7169.000000
ALB,MSY,1156.000000
ALB,MYR,75.000000
ALB,NPT,3.000000
ALB,OAK,581.000000
ALB,OGS,7911.000000
ALB,OMA,110.000000
ALB,ONT,89.000000
ALB,ORD,127946.000000
ALB,ORF,1242.000000
ALB,PBI,474.000000
ALB,PDX,1900.000000
ALB,PHL,127769.000000
ALB,PHX,956.000000
ALB,PIT,444.000000
ALB,RDU,2400.000000
ALB,RIC,9.000000
ALB,RME,2.000000
ALB,RNO,395.000000
ALB,ROC,65.000000
ALB,RSW,838.000000
ALB,SAN,808.000000
ALB,SAT,189.000000
ALB,SAV,18.000000
ALB,SDF,592.000000
ALB,SEA,1026.000000
ALB,SFO,127.000000
ALB,SJC,54.000000
ALB,SJU,9.000000
ALB,SLC,1105.000000
ALB,SMF,218.000000
ALB,SNA,159.000000
ALB,SRQ,70.000000
ALB,STL,131.000000
ALB,SYR,47.000000
ALB,TEB,12.000000
ALB,TPA,77565.000000
ALB,TUL,2.000000
ALB,TUS,1744.000000
ALO,BIS,94.000000
ALO,BWI,928.000000
ALO,FNL,268.000000
ALO,MLI,170.000000
ALO,MLU,62.000000
ALO,MOT,108.000000
ALO,ORD,29038.000000
ALS,DDC,4.000000
ALS,DEN,10559.000000
ALS,PUB,8.000000
ALW,SEA,48158.000000
ALZ,OLH,2.000000
AMA,ATL,266.000000
AMA,AUS,5034.000000
AMA,BDL,12.000000
AMA,BHM,69.000000
AMA,BNA,57.000000
AMA,BOI,282.000000
AMA,BOS,14.000000
AMA,BUF,15.000000
AMA,BUR,216.000000
AMA,BWI,505.000000
AMA,CHS,6.000000
AMA,CLE,10.000000
AMA,CRP,235.000000
AMA,DAL,179033.000000
AMA,DAY,45.000000
AMA,DCA,71.000000
AMA,DEN,90289.000000
AMA,DFW,152216.000000
AMA,DRO,44.000000
AMA,DTW,9.000000
AMA,ECP,31.000000
AMA,ELP,59.000000
AMA,ENV,3037.000000
AMA,EWR,62.000000
AMA,FAT,168.000000
AMA,FLL,22.000000
AMA,GEG,29.000000
AMA,GJT,15.000000
AMA,HOU,11638.000000
AMA,HRL,624.000000
AMA,IAD,1.000000
AMA,IAH,53974.000000
AMA,IFP,2535.000000
AMA,IND,10.000000
AMA,KTN,31.000000
AMA,LAS,44008.000000
AMA,LAW,99.000000
AMA,LAX,476.000000
AMA,LBB,116.000000
AMA,LGA,68.000000
AMA,LIT,333.000000
AMA,MAF,31.000000
AMA,MCI,633.000000
AMA,MCO,50.000000
AMA,MDW,804.000000
AMA,MIA,31.000000
AMA,MKE,2.000000
AMA,MSP,130.000000
AMA,MSY,227.000000
AMA,OAK,121.000000
AMA,OKC,274.000000
AMA,OMA,41.000000
AMA,ONT,139.000000
AMA,ORF,44.000000
AMA,PDX,1.000000
AMA,PHL,11.000000
AMA,PHX,537.000000
AMA,PUB,13.000000
AMA,RNO,150.000000
AMA,SAN,315.000000
AMA,SAT,4256.000000
AMA,SDF,49.000000
AMA,SEA,110.000000
AMA,SFO,106.000000
AMA,SJC,76.000000
AMA,SJT,297.000000
AMA,SLC,142.000000
AMA,SMF,118.000000
AMA,SNA,204.000000
AMA,SPS,166.000000
AMA,STL,622.000000
AMA,TUL,150.000000
AMA,TYS,18.000000
ANB,BHM,54.000000
ANB,JQF,418.000000
ANC,ANI,9731.000000
ANC,ANV,491.000000
ANC,ATL,24363.000000
ANC,AUS,53.000000
ANC,BET,84781.000000
ANC,BFI,66.000000
ANC,BOS,7077.000000
ANC,BRW,39195.000000
ANC,BTI,22.000000
ANC,BUF,10.000000
ANC,BUR,12.000000
ANC,BVU,362.000000
ANC,BWI,2.000000
ANC,CDB,7903.000000
ANC,CDV,18910.000000
ANC,CHU,3.000000
ANC,CMH,40.000000
ANC,CYF,5.000000
ANC,DCA,3.000000
ANC,DEN,123547.000000
ANC,DFW,48277.000000
ANC,DLG,35612.000000
ANC,DRF,58.000000
ANC,DTW,3260.000000
ANC,DUT,40948.000000
ANC,EGX,317.000000
ANC,ELI,12.000000
ANC,EMK,16.000000
ANC,ENA,132466.000000
ANC,ENN,567.000000
ANC,EWR,3906.000000
ANC,FAI,293741.000000
ANC,FBK,16.000000
ANC,FLL,8.000000
ANC,GAL,992.000000
ANC,GAM,14.000000
ANC,GKN,222.000000
ANC,GLV,5.000000
ANC,GST,856.000000
ANC,HCR,23.000000
ANC,HNL,71956.000000
ANC,HOM,45683.000000
ANC,HPB,8.000000
ANC,IAD,342.000000
ANC,IAH,70604.000000
ANC,IGG,66.000000
ANC,IKO,12.000000
ANC,ILI,6561.000000
ANC,IND,17.000000
ANC,JFK,285.000000
ANC,JNU,115748.000000
ANC,KCL,17.000000
ANC,KGK,9.000000
ANC,KGX,26.000000
ANC,KKA,9.000000
ANC,KLN,86.000000
ANC,KMO,3.000000
ANC,KNK,519.000000
ANC,KNW,68.000000
ANC,KOA,4220.000000
ANC,KQA,66.000000
ANC,KSM,8813.000000
ANC,KTN,21281.000000
ANC,KTS,4.000000
ANC,KVC,49.000000
ANC,LAS,96.000000
ANC,LAX,84757.000000
ANC,LGA,38.000000
ANC,LGB,24354.000000
ANC,MCG,4142.000000
ANC,MCI,65.000000
ANC,MDO,5.000000
ANC,MOU,2.000000
ANC,MSP,224217.000000
ANC,MSY,51.000000
ANC,MXY,9.000000
ANC,MYU,8.000000
ANC,NLG,98.000000
ANC,NNL,132.000000
ANC,NUI,14.000000
ANC,OAK,190.000000
ANC,OGG,12190.000000
ANC,OME,49410.000000
ANC,OOK,1.000000
ANC,ORD,125479.000000
ANC,ORI,1.000000
ANC,OTZ,43080.000000
ANC,PDB,30.000000
ANC,PDX,170800.000000
ANC,PHL,91.000000
ANC,PHO,7.000000
ANC,PHX,64874.000000
ANC,PIT,11.000000
ANC,PIZ,31.000000
ANC,PPC,25.000000
ANC,PSG,4346.000000
ANC,PTA,16.000000
ANC,PTH,39.000000
ANC,RDB,12197.000000
ANC,RDU,19.000000
ANC,ROC,4.000000
ANC,SAT,35.000000
ANC,SCC,46116.000000
ANC,SCM,14.000000
ANC,SDP,5736.000000
ANC,SEA,1112917.000000
ANC,SFO,66779.000000
ANC,SHH,2.000000
ANC,SHX,133.000000
ANC,SIT,21654.000000
ANC,SJC,27.000000
ANC,SJU,3.000000
ANC,SKK,7.000000
ANC,SLC,84916.000000
ANC,SLQ,3.000000
ANC,SMK,2.000000
ANC,SNA,4.000000
ANC,SNP,3928.000000
ANC,SRQ,1.000000
ANC,STG,497.000000
ANC,STL,23.000000
ANC,SVA,4.000000
ANC,SXP,1.000000
ANC,SXQ,1.000000
ANC,TCT,4.000000
ANC,TKJ,118.000000
ANC,TOG,95.000000
ANC,TPA,40.000000
ANC,TYE,8.000000
ANC,UMT,40.000000
ANC,UNK,11946.000000
ANC,VAK,18.000000
ANC,VDZ,20906.000000
ANC,VZY,291.000000
ANC,WBB,2.000000
ANC,WMO,2.000000
ANC,WQZ,11.000000
ANC,WRG,3202.000000
ANC,YAK,5922.000000
AND,CMH,43.000000
ANI,ANV,690.000000
ANI,BET,3366.000000
ANI,CHU,373.000000
ANI,CKD,568.000000
ANI,ENN,12.000000
ANI,FLT,2.000000
ANI,FVQ,1.000000
ANI,GAL,43.000000
ANI,HCR,1481.000000
ANI,KAL,1.000000
ANI,KGX,936.000000
ANI,KKI,59.000000
ANI,KLG,1681.000000
ANI,KNW,72.000000
ANI,KPM,1.000000
ANI,KSM,351.000000
ANI,KYU,1.000000
ANI,MCG,22.000000
ANI,MLL,4.000000
ANI,NIB,3.000000
ANI,NUL,2.000000
ANI,RDV,64.000000
ANI,RSH,501.000000
ANI,SHX,741.000000
ANI,SLQ,417.000000
ANI,SRV,87.000000
ANI,TCT,1.000000
ANI,UNK,35.000000
ANI,UXM,6.000000
ANI,ZNC,5.000000
ANP,OXC,2.000000
ANV,BET,5.000000
ANV,FAI,25.000000
ANV,GAL,3.000000
ANV,HCR,191.000000
ANV,KGX,33.000000
ANV,KSM,7.000000
ANV,KYU,6.000000
ANV,MCG,44.000000
ANV,RSH,3.000000
ANV,SHX,121.000000
ANV,UNK,2.000000
AOO,IAD,5551.000000
AOO,JST,336.000000
AOO,TEB,12.000000
AOS,KLN,1.000000
APA,BUR,5.000000
APA,EGE,10.000000
APA,MCW,12.000000
APA,TUL,11.000000
APC,BUR,55.000000
APC,MDW,1.000000
APC,SFO,6.000000
APC,SMO,15.000000
APF,SC4,2.000000
APF,SWF,2.000000
APN,DTW,11668.000000
APN,MSP,13007.000000
AR1,ASE,2.000000
ARA,MAF,2782.000000
ARA,MHK,136.000000
ARA,PIB,1979.000000
ARC,BTT,2.000000
ARC,CXF,8.000000
ARC,FAI,2314.000000
ARC,FYU,311.000000
ARC,IRC,7.000000
ARC,KBC,2.000000
ARC,MLY,3.000000
ARC,VEE,216.000000
ARC,WBQ,5.000000
ART,HYA,4.000000
ART,ORD,29066.000000
ART,TEB,1.000000
ART,VNY,2.000000
ASE,BUR,21.000000
ASE,COS,66.000000
ASE,DEN,191506.000000
